$2,400.00
$1,946.00
$1,600.00
$2,152.00
$2,195.00
$2,600.00
$1,400.00
$1,500.00
$2,300.00
$1,800.00
$1,600.00
$1,900.00
$3,200.00
$1,999.00
$3,200.00
$2,600.00
$2,750.00
$2,650.00
$2,750.00
$1,450.00
$3,150.00
$3,200.00
$1,850.00
$2,300.00
$2,500.00
$1,650.00
$2,795.00
$2,900.00
$2,900.00
$3,495.00
$2,545.00
$2,350.00
$3,595.00
$2,745.00
$2,345.00
$2,295.00
$2,845.00
$2,145.00
$3,045.00
$2,615.00
$2,445.00
$2,995.00
$2,250.00
$2,135.00
$2,845.00
